reply_id,reply_text,tweet_id,tweet_text,toxicspeech,counterspeech,support,esplicito,irony,ostile,alternativa,cs_type
'1330847531354427393',"'È ovvio che le forme di misoginia cambiano a seconda della società a cui si fa riferimento, ma questo non vuol dire che la misoginia esista solo nell’Occidente d.C.. Semplicemente le altre società hanno oppresso le donne in modo differente ♥️'",'1330847531354427393',"'È ovvio che le forme di misoginia cambiano a seconda della società a cui si fa riferimento, ma questo non vuol dire che la misoginia esista solo nell’Occidente d.C.. Semplicemente le altre società hanno oppresso le donne in modo differente ♥️'",-1,1,-1,1,-1,0,-1,mxm
'1330848233615142912',"'Se poi vogliamo dirla tutta Gesù Cristo è nato e cresciuto in una società altamente misogina, e lui ha contrastato la segregazione della donna. Non si può dire non fosse misogino perché era comunque figlio dei suoi tempi, ma sicuramente per l’epoca è stato rivoluzionario.'",'1330848233615142912',"'Se poi vogliamo dirla tutta Gesù Cristo è nato e cresciuto in una società altamente misogina, e lui ha contrastato la segregazione della donna. Non si può dire non fosse misogino perché era comunque figlio dei suoi tempi, ma sicuramente per l’epoca è stato rivoluzionario.'",-1,-1,-1,ND,ND,ND,ND,ND
'1330849453515927552',"'Però non ha dichiarato nuove guerre, eh. 
#23novembre 
https://t.co/5FYjErd0qc'",'1330849453515927552',"'Però non ha dichiarato nuove guerre, eh. 
#23novembre 
https://t.co/5FYjErd0qc'",-1,1,-1,-1,1,2,-1,axx
'1330858432371494916','Lo spot dove cercano 450 medici anche in pensione da mettere in prima linea per combattere il covid a me fa venire la pelle d'oca. Proprio in questi giorni è morto un medico in pensione per colpa del covid.','1330858432371494916','Lo spot dove cercano 450 medici anche in pensione da mettere in prima linea per combattere il covid a me fa venire la pelle d'oca. Proprio in questi giorni è morto un medico in pensione per colpa del covid.',-1,-1,-1,ND,ND,ND,ND,ND
'1330865734679998466',"'Come il devastante #terremoto dell' #Irpinia nel 1980 ha segnato per sempre la mia generazione

@errerreffe

https://t.co/P9Jl3u1rnK

#terremoto1980'",'1330865734679998466',"'Come il devastante #terremoto dell' #Irpinia nel 1980 ha segnato per sempre la mia generazione

@errerreffe

https://t.co/P9Jl3u1rnK

#terremoto1980'",-1,-1,-1,ND,ND,ND,ND,ND
'1330870809892687873',"'Napoletani inferiori', archiviazione per Vittorio #Feltri. Il giudice: 'Ignoranza da preconcetto' https://t.co/7TCQgeQBmE via @fanpage'",'1330870809892687873',"'Napoletani inferiori', archiviazione per Vittorio #Feltri. Il giudice: 'Ignoranza da preconcetto' https://t.co/7TCQgeQBmE via @fanpage'",-1,-1,-1,ND,ND,ND,ND,ND
'1330881193643012097','Ho letto tutte le 816 pagine di A Promised Land/una terra promessa di @BarackObama. @garzantilibri Domani ve ne parlo su @DomaniGiornale. Vi aspetto in edicola. https://t.co/6ERKbBGTpx','1330881193643012097','Ho letto tutte le 816 pagine di A Promised Land/una terra promessa di @BarackObama. @garzantilibri Domani ve ne parlo su @DomaniGiornale. Vi aspetto in edicola. https://t.co/6ERKbBGTpx',-1,-1,-1,ND,ND,ND,ND,ND
'1330881235036598272',"'A questo link mi potete sentire mentre chiacchiero con @Cartamilla di ""Rivoluzione Z"" e dintorni. https://t.co/BvpaIBOZWH'",'1330881235036598272',"'A questo link mi potete sentire mentre chiacchiero con @Cartamilla di ""Rivoluzione Z"" e dintorni. https://t.co/BvpaIBOZWH'",-1,-1,-1,ND,ND,ND,ND,ND
'1330886796922789898',"'....Abbiamo fatto un miracolo... abbiamo fatto un miracolo...
 ieri era domenica, eravamo rimasti senza vino, ho detto: fammi andare sott 'a Regione  cu nu buttiglione r'acqua, è capace che me ne torno cu 5 litri e gragnano...niente.

#DeLuca'",'1330886796922789898',"'....Abbiamo fatto un miracolo... abbiamo fatto un miracolo...
 ieri era domenica, eravamo rimasti senza vino, ho detto: fammi andare sott 'a Regione  cu nu buttiglione r'acqua, è capace che me ne torno cu 5 litri e gragnano...niente.

#DeLuca'",-1,-1,-1,ND,ND,ND,ND,ND
'1330888899363794951',"'Oggi @Pontifex_it ha ricevuto una delegazione del sindacato dei giocatori della @NBA, da tempo in prima linea nella lotta per l’uguaglianza. Un gesto potente che dimostra come lo sport sia uno strumento di emancipazione e di giustizia sociale. Incontri come questi devono ispirare https://t.co/it025ogING'",'1330888899363794951',"'Oggi @Pontifex_it ha ricevuto una delegazione del sindacato dei giocatori della @NBA, da tempo in prima linea nella lotta per l’uguaglianza. Un gesto potente che dimostra come lo sport sia uno strumento di emancipazione e di giustizia sociale. Incontri come questi devono ispirare https://t.co/it025ogING'",-1,-1,1,ND,ND,ND,ND,ND
'1330891388741947400','Dacci oggi l'idiozia quotidiana. https://t.co/pkykb20ffk','1330891388741947400','Dacci oggi l'idiozia quotidiana. https://t.co/pkykb20ffk',-1,1,-1,-1,1,3,-1,ooo
'1330892083121545219',"'""Il peggior nemico dei giornalisti e del giornalismo non è il crimine, ma la menzogna di Stato"" https://t.co/LRBbJHxssI'",'1330892083121545219',"'""Il peggior nemico dei giornalisti e del giornalismo non è il crimine, ma la menzogna di Stato"" https://t.co/LRBbJHxssI'",-1,-1,-1,ND,ND,ND,ND,ND
'1330895582651703297',"'#CircularHealth is about #you
Interested?
#Today with @350
@OneHealthUF https://t.co/gN54rRyqnl'",'1330895582651703297',"'#CircularHealth is about #you
Interested?
#Today with @350
@OneHealthUF https://t.co/gN54rRyqnl'",-1,-1,-1,ND,ND,ND,ND,ND
'1330898826387918849','Chiara Ferragni non sarà rivoluzionaria ma ha fatto incazzare Crepaldi e questo mi ha migliorato la giornata','1330898826387918849','Chiara Ferragni non sarà rivoluzionaria ma ha fatto incazzare Crepaldi e questo mi ha migliorato la giornata',-1,-1,-1,ND,ND,ND,ND,ND
'1330900090429509632',"'Campania, scuole aperte: da domani 24 novembre lezioni per asili, infanzia e prima elementare https://t.co/U8brsTE33l via @fanpage'",'1330900090429509632',"'Campania, scuole aperte: da domani 24 novembre lezioni per asili, infanzia e prima elementare https://t.co/U8brsTE33l via @fanpage'",-1,-1,-1,ND,ND,ND,ND,ND
'1330903172613873667',"'Il casino delle scuole in #Campania.
A quanto saputo dall'Anci la #Campania farà scadere l'ordinanza, quindi riaprono scuole infanzia e prima elementare.
C'è un ma. Se i dirigenti didattici o i sindaci decideranno di non riaprirle, beh, non riapriranno.
Avremo l'ennesima ammuina.'",'1330903172613873667',"'Il casino delle scuole in #Campania.
A quanto saputo dall'Anci la #Campania farà scadere l'ordinanza, quindi riaprono scuole infanzia e prima elementare.
C'è un ma. Se i dirigenti didattici o i sindaci decideranno di non riaprirle, beh, non riapriranno.
Avremo l'ennesima ammuina.'",-1,-1,-1,ND,ND,ND,ND,ND
'1330919676667449347',"'Oggi i 40 anni dal terremoto dell'#Irpinia che seminò distruzione e segnò per sempre chi salvò la vita. 

Il Presidente Mattarella l'ha definita ""la peggior catastrofe della Repubblica"" e condivido: quella tragedia fu l'ennesimo colpo ad un Meridione già in grave crisi sociale.'",'1330919676667449347',"'Oggi i 40 anni dal terremoto dell'#Irpinia che seminò distruzione e segnò per sempre chi salvò la vita. 

Il Presidente Mattarella l'ha definita ""la peggior catastrofe della Repubblica"" e condivido: quella tragedia fu l'ennesimo colpo ad un Meridione già in grave crisi sociale.'",-1,-1,-1,ND,ND,ND,ND,ND
'1330921680571600897',"'Grazie ad ⁦@Ang_Bok⁩ per questa bella intervista, una riflessione sul nostro ruolo di giornalisti nel racconto delle migrazioni

⁦C’è anche ⁦@unoscribacchino⁩

Qui 
👇🏻
How Do Media Narratives on Migration Influence Diversity in Italy?  https://t.co/ndm356vQnk'",'1330921680571600897',"'Grazie ad ⁦@Ang_Bok⁩ per questa bella intervista, una riflessione sul nostro ruolo di giornalisti nel racconto delle migrazioni

⁦C’è anche ⁦@unoscribacchino⁩

Qui 
👇🏻
How Do Media Narratives on Migration Influence Diversity in Italy?  https://t.co/ndm356vQnk'",-1,-1,-1,ND,ND,ND,ND,ND
'1330922247658348544','Governi territoriali all'altezza e professionisti che fanno il loro lavoro bene tutti i giorni. Grazie. https://t.co/rAMhDvpP5y','1330922247658348544','Governi territoriali all'altezza e professionisti che fanno il loro lavoro bene tutti i giorni. Grazie. https://t.co/rAMhDvpP5y',-1,-1,-1,ND,ND,ND,ND,ND
'1330923879783608328',"'Giuro che quelle sneakers non le volevovo prendere. Giuro! Anche se stavano al 60% ed era ancora disponibile il mio numero.

Giuro!'",'1330923879783608328',"'Giuro che quelle sneakers non le volevovo prendere. Giuro! Anche se stavano al 60% ed era ancora disponibile il mio numero.

Giuro!'",-1,-1,-1,ND,ND,ND,ND,ND
'1330925763735003137',"'Radio Ah Ah
Radio Uh Uh

#vigili'",'1330925763735003137',"'Radio Ah Ah
Radio Uh Uh

#vigili'",-1,-1,-1,ND,ND,ND,ND,ND
'1330928275825319942',"'Fuori in 60 secondi

#CineVigili'",'1330928275825319942',"'Fuori in 60 secondi

#CineVigili'",-1,-1,-1,ND,ND,ND,ND,ND
'1330929069815427082',"'RadioVigile

#CineVigili'",'1330929069815427082',"'RadioVigile

#CineVigili'",-1,-1,-1,ND,ND,ND,ND,ND
'1330929720704294913',"'Non voglio sapere il numero dei morti di oggi però, oh, miracomando... Sulle funivie che vi porteranno sulle piste da sci, il distanziamento!'",'1330929720704294913',"'Non voglio sapere il numero dei morti di oggi però, oh, miracomando... Sulle funivie che vi porteranno sulle piste da sci, il distanziamento!'",-1,-1,-1,ND,ND,ND,ND,ND
'1330931619520077826',"'Altri 45 giorni di prigionia per Patrick Zaki, l'ennesimo schiaffo.

Mi chiedo cosa si aspetti per troncare le relazioni diplomatiche con un Paese che non solo non rispetta i diritti uman, ma neanche gli appelli per verità e giustizia per Giulio Regeni.'",'1330931619520077826',"'Altri 45 giorni di prigionia per Patrick Zaki, l'ennesimo schiaffo.

Mi chiedo cosa si aspetti per troncare le relazioni diplomatiche con un Paese che non solo non rispetta i diritti uman, ma neanche gli appelli per verità e giustizia per Giulio Regeni.'",-1,-1,-1,ND,ND,ND,ND,ND
'1330932194643161092',"'Su ""autrice romana"" mi scende una lacrima di commozione, ho faticato tanto per meritarmelo.
Ci sentiamo domani! Con me c'è la mia ragazza del cuore, @AltaInfedelta. https://t.co/qxNg1yVCNv'",'1330932194643161092',"'Su ""autrice romana"" mi scende una lacrima di commozione, ho faticato tanto per meritarmelo.
Ci sentiamo domani! Con me c'è la mia ragazza del cuore, @AltaInfedelta. https://t.co/qxNg1yVCNv'",-1,-1,-1,ND,ND,ND,ND,ND
'1330942339322359812',"'Un consigliere comunale della Lega a Bagno a Ripoli (FI) chiede che venga istituita la giornata ""dei cattolici eterosessuali"", a suo dire ""discriminati"" da leggi a favore dei gay. E per “oggi le comiche” è tutto'",'1330942339322359812',"'Un consigliere comunale della Lega a Bagno a Ripoli (FI) chiede che venga istituita la giornata ""dei cattolici eterosessuali"", a suo dire ""discriminati"" da leggi a favore dei gay. E per “oggi le comiche” è tutto'",-1,1,-1,-1,1,3,-1,ooo
'1330943477597810689',"'Quaranta anni fa , mo' stava succedendo un fatto che avrebbe cambiato tutto. Un ricordo per chi ci rimase sotto.

#terremotoirpinia #Terremoto80'",'1330943477597810689',"'Quaranta anni fa , mo' stava succedendo un fatto che avrebbe cambiato tutto. Un ricordo per chi ci rimase sotto.

#terremotoirpinia #Terremoto80'",-1,-1,-1,ND,ND,ND,ND,ND
'1330945460597616647',"'Un Consigliere leghista di un comune fiorentino ha chiesto al sindaco di istituire una ""Giornata per i cattolici etero"" che sarebbero ""discriminati rispetto ai gay"".

Non replico ad una simile scemenza. Faccio solo notare che i leghisti si occupano di questo in piena pandemia'",'1330945460597616647',"'Un Consigliere leghista di un comune fiorentino ha chiesto al sindaco di istituire una ""Giornata per i cattolici etero"" che sarebbero ""discriminati rispetto ai gay"".

Non replico ad una simile scemenza. Faccio solo notare che i leghisti si occupano di questo in piena pandemia'",-1,1,-1,-1,-1,4,-1,ooo
'1330956785092489216',"'Un abbraccio ad Alice Parma, sindaca di Santarcangelo, che si è ritrovata una volgare scritta sessista su un muro del proprio comune.

Essere donna e ricoprire ruoli di potere nel nostro Paese significa ancora questo. Ricordiamocelo sempre, non solo l'8 Marzo e il 25 Novembre!'",'1330956785092489216',"'Un abbraccio ad Alice Parma, sindaca di Santarcangelo, che si è ritrovata una volgare scritta sessista su un muro del proprio comune.

Essere donna e ricoprire ruoli di potere nel nostro Paese significa ancora questo. Ricordiamocelo sempre, non solo l'8 Marzo e il 25 Novembre!'",-1,-1,-1,ND,ND,ND,ND,ND
'1330961834954907648',"'- Mamma io lo so che dentro di te ci sono dei sentimenti.

Ok.'",'1330961834954907648',"'- Mamma io lo so che dentro di te ci sono dei sentimenti.

Ok.'",-1,-1,-1,ND,ND,ND,ND,ND
'1330963518766657540',"'Io per capodanno mi ubriacheró e per finire farò il trenino a mezzanotte con tutti i miei amici immaginari.

Voi?

#capodanno'",'1330963518766657540',"'Io per capodanno mi ubriacheró e per finire farò il trenino a mezzanotte con tutti i miei amici immaginari.

Voi?

#capodanno'",-1,-1,-1,ND,ND,ND,ND,ND
'1330964173036122114',"'Dite a #Sallusti che l'incertezza è legata alla pandemia, e che dire ""No, non apriamo un czz per #Natale, dagli impianti di sci ai ristoranti"" sarebbe possibile solo in un Paese normale, in cui poi non si presentano giornali (!) e politici con ""Dittatura sanitaria!"". 
#ottoemezzo'",'1330964173036122114',"'Dite a #Sallusti che l'incertezza è legata alla pandemia, e che dire ""No, non apriamo un czz per #Natale, dagli impianti di sci ai ristoranti"" sarebbe possibile solo in un Paese normale, in cui poi non si presentano giornali (!) e politici con ""Dittatura sanitaria!"". 
#ottoemezzo'",-1,-1,-1,ND,ND,ND,ND,ND
'1330965766217330689',"'Tiene una bella tosse #Conte, eh? E pure un po' di raffreddore

#Ottoemezzo'",'1330965766217330689',"'Tiene una bella tosse #Conte, eh? E pure un po' di raffreddore

#Ottoemezzo'",-1,-1,-1,ND,ND,ND,ND,ND
'1331228420974530573',"'#COVID19 , i medici non vogliono venire in #Campania: hanno rinunciato 2 su 3 https://t.co/jdFR1CaBSO via @fanpage'",'1331228420974530573',"'#COVID19 , i medici non vogliono venire in #Campania: hanno rinunciato 2 su 3 https://t.co/jdFR1CaBSO via @fanpage'",-1,-1,-1,ND,ND,ND,ND,ND
'1331228789850910727','Un po' di decenza. https://t.co/RPFIujZDES','1331228789850910727','Un po' di decenza. https://t.co/RPFIujZDES',-1,1,-1,-1,-1,2,-1,momx
'1331240170696404994',"'Domani alle 21 sulla pagina facebook del @ComScandiano per un incontro su diritti e violenza di genere, presentando anche il mio primo libro #NessunaCausaèPersa.

Vi aspetto! https://t.co/T27wla7PBK'",'1331240170696404994',"'Domani alle 21 sulla pagina facebook del @ComScandiano per un incontro su diritti e violenza di genere, presentando anche il mio primo libro #NessunaCausaèPersa.

Vi aspetto! https://t.co/T27wla7PBK'",-1,-1,-1,ND,ND,ND,ND,ND
'1331247372672897033',"'Guardate quanti approvano quanto scrive Vittorio #Feltri, non solo nel suo articolo, ma anche nei suoi ultimi tweet (@vfeltri). 

Il suo non è giornalismo, è violenza verbale che legittima altri tipi di violenza. 
#giornalismo 

@FnsiSocial @CpoFnsi @BeppeGiulietti @Artventuno https://t.co/el0uHnz6K6'",'1331247372672897033',"'Guardate quanti approvano quanto scrive Vittorio #Feltri, non solo nel suo articolo, ma anche nei suoi ultimi tweet (@vfeltri). 

Il suo non è giornalismo, è violenza verbale che legittima altri tipi di violenza. 
#giornalismo 

@FnsiSocial @CpoFnsi @BeppeGiulietti @Artventuno https://t.co/el0uHnz6K6'",-1,1,-1,-1,-1,4,-1,mmm
'1331249732568616960',"'Il nostro aereo #Moonbird, che era rimasto bloccato per oltre 2 mesi, è adesso nuovamente in volo.

Le autorità cercano di bendarci gli occhi per impedirci di documentare le violazioni di diritti umani che avvengono nel Mediterraneo.

Noi però non ci arrendiamo. https://t.co/rnS5npRiFZ'",'1331249732568616960',"'Il nostro aereo #Moonbird, che era rimasto bloccato per oltre 2 mesi, è adesso nuovamente in volo.

Le autorità cercano di bendarci gli occhi per impedirci di documentare le violazioni di diritti umani che avvengono nel Mediterraneo.

Noi però non ci arrendiamo. https://t.co/rnS5npRiFZ'",-1,-1,-1,ND,ND,ND,ND,ND
'1331252710184726528',"'Il dono della sintesi. Bravo @ClaMarchisio8. Sul #revengeporn, ultima frontiera della violenza sulle #donne: lei è la vittima, lui il criminale. Stop.
#iostoconlamaestra https://t.co/QqYQXicuI6'",'1331252710184726528',"'Il dono della sintesi. Bravo @ClaMarchisio8. Sul #revengeporn, ultima frontiera della violenza sulle #donne: lei è la vittima, lui il criminale. Stop.
#iostoconlamaestra https://t.co/QqYQXicuI6'",-1,-1,1,ND,ND,ND,ND,ND
'1331256049576398858',"'Sulla differenza tra ""collaborazione"" e depistaggio
#giulioregeni https://t.co/4hLzqo5FpT'",'1331256049576398858',"'Sulla differenza tra ""collaborazione"" e depistaggio
#giulioregeni https://t.co/4hLzqo5FpT'",-1,-1,-1,ND,ND,ND,ND,ND
